,artist,track,week start,week end,place
2709,"Keith, Toby",How Do You Like Me Now?!,2000-04-01,2000-04-08,32.0
2710,"Keith, Toby",How Do You Like Me Now?!,2000-04-08,2000-04-15,31.0
2711,"Keith, Toby",How Do You Like Me Now?!,2000-04-15,2000-04-22,31.0
2712,"Keith, Toby",How Do You Like Me Now?!,2000-04-22,2000-04-29,35.0
2713,"Keith, Toby",How Do You Like Me Now?!,2000-04-29,2000-05-06,35.0
2714,"Keith, Toby",How Do You Like Me Now?!,2000-05-06,2000-05-13,38.0
2715,"Keith, Toby",How Do You Like Me Now?!,2000-05-13,2000-05-20,43.0
2716,"Keith, Toby",How Do You Like Me Now?!,2000-05-20,2000-05-27,45.0
2717,"Keith, Toby",How Do You Like Me Now?!,2000-05-27,2000-06-03,51.0
2718,"Keith, Toby",How Do You Like Me Now?!,2000-06-03,2000-06-10,52.0
2719,"Keith, Toby",How Do You Like Me Now?!,2000-01-29,2000-02-05,77.0
2720,"Keith, Toby",How Do You Like Me Now?!,2000-06-10,2000-06-17,54.0
2721,"Keith, Toby",How Do You Like Me Now?!,2000-02-05,2000-02-12,72.0
2722,"Keith, Toby",How Do You Like Me Now?!,2000-02-12,2000-02-19,59.0
2723,"Keith, Toby",How Do You Like Me Now?!,2000-02-19,2000-02-26,53.0
2724,"Keith, Toby",How Do You Like Me Now?!,2000-02-26,2000-03-04,45.0
2725,"Keith, Toby",How Do You Like Me Now?!,2000-03-04,2000-03-11,43.0
2726,"Keith, Toby",How Do You Like Me Now?!,2000-03-11,2000-03-18,41.0
2727,"Keith, Toby",How Do You Like Me Now?!,2000-03-18,2000-03-25,36.0
2728,"Keith, Toby",How Do You Like Me Now?!,2000-03-25,2000-04-01,36.0
2729,"Keith, Toby",Country Comes To Town,2000-10-07,2000-10-14,55.0
2730,"Keith, Toby",Country Comes To Town,2000-10-14,2000-10-21,54.0
2731,"Keith, Toby",Country Comes To Town,2000-10-21,2000-10-28,62.0
2732,"Keith, Toby",Country Comes To Town,2000-10-28,2000-11-04,81.0
2733,"Keith, Toby",Country Comes To Town,2000-11-04,2000-11-11,95.0
2734,"Keith, Toby",Country Comes To Town,2000-11-11,2000-11-18,93.0
2735,"Keith, Toby",Country Comes To Town,2000-08-05,2000-08-12,82.0
2736,"Keith, Toby",Country Comes To Town,2000-08-12,2000-08-19,78.0
2737,"Keith, Toby",Country Comes To Town,2000-08-19,2000-08-26,75.0
2738,"Keith, Toby",Country Comes To Town,2000-08-26,2000-09-02,69.0
2739,"Keith, Toby",Country Comes To Town,2000-09-02,2000-09-09,66.0
2740,"Keith, Toby",Country Comes To Town,2000-09-09,2000-09-16,62.0
2741,"Keith, Toby",Country Comes To Town,2000-09-16,2000-09-23,59.0
2742,"Keith, Toby",Country Comes To Town,2000-09-23,2000-09-30,58.0
2743,"Keith, Toby",Country Comes To Town,2000-09-30,2000-10-07,55.0
2744,Kelis,Caught Out There,2000-02-05,2000-02-12,67.0
2745,Kelis,Caught Out There,2000-02-12,2000-02-19,75.0
2746,Kelis,Caught Out There,2000-02-19,2000-02-26,90.0
2747,Kelis,Caught Out There,1999-12-04,1999-12-11,84.0
2748,Kelis,Caught Out There,1999-12-11,1999-12-18,68.0
2749,Kelis,Caught Out There,1999-12-18,1999-12-25,67.0
2750,Kelis,Caught Out There,1999-12-25,2000-01-01,63.0
2751,Kelis,Caught Out There,2000-01-01,2000-01-08,63.0
2752,Kelis,Caught Out There,2000-01-08,2000-01-15,54.0
2753,Kelis,Caught Out There,2000-01-15,2000-01-22,56.0
2754,Kelis,Caught Out There,2000-01-22,2000-01-29,59.0
2755,Kelis,Caught Out There,2000-01-29,2000-02-05,68.0
2756,Kenny G,Auld Lang Syne (The Millenium Mix),1999-12-25,2000-01-01,89.0
2757,Kenny G,Auld Lang Syne (The Millenium Mix),2000-01-01,2000-01-08,89.0
2758,Kenny G,Auld Lang Syne (The Millenium Mix),2000-01-08,2000-01-15,7.0
2759,Kenny G,Auld Lang Syne (The Millenium Mix),2000-01-15,2000-01-22,8.0
2760,Kenny G,Auld Lang Syne (The Millenium Mix),2000-01-22,2000-01-29,66.0
2761,Kid Rock,Only God Knows Why,2000-04-22,2000-04-29,19.0
2762,Kid Rock,Only God Knows Why,2000-04-29,2000-05-06,21.0
2763,Kid Rock,Only God Knows Why,2000-05-06,2000-05-13,25.0
2764,Kid Rock,Only God Knows Why,2000-05-13,2000-05-20,25.0
2765,Kid Rock,Only God Knows Why,2000-05-20,2000-05-27,29.0
2766,Kid Rock,Only God Knows Why,2000-05-27,2000-06-03,32.0
2767,Kid Rock,Only God Knows Why,2000-06-03,2000-06-10,44.0
2768,Kid Rock,Only God Knows Why,2000-06-10,2000-06-17,52.0
2769,Kid Rock,Only God Knows Why,2000-06-17,2000-06-24,62.0
2770,Kid Rock,Only God Knows Why,2000-06-24,2000-07-01,69.0
2771,Kid Rock,Only God Knows Why,2000-02-19,2000-02-26,63.0
2772,Kid Rock,Only God Knows Why,2000-07-01,2000-07-08,78.0
2773,Kid Rock,Only God Knows Why,2000-02-26,2000-03-04,47.0
2774,Kid Rock,Only God Knows Why,2000-03-04,2000-03-11,46.0
2775,Kid Rock,Only God Knows Why,2000-03-11,2000-03-18,39.0
2776,Kid Rock,Only God Knows Why,2000-03-18,2000-03-25,35.0
2777,Kid Rock,Only God Knows Why,2000-03-25,2000-04-01,26.0
2778,Kid Rock,Only God Knows Why,2000-04-01,2000-04-08,26.0
2779,Kid Rock,Only God Knows Why,2000-04-08,2000-04-15,23.0
2780,Kid Rock,Only God Knows Why,2000-04-15,2000-04-22,19.0
2781,"Kravitz, Lenny",I Belong To You,2000-03-25,2000-04-01,78.0
2782,"Kravitz, Lenny",I Belong To You,2000-04-01,2000-04-08,77.0
2783,"Kravitz, Lenny",I Belong To You,2000-04-08,2000-04-15,71.0
2784,"Kravitz, Lenny",I Belong To You,2000-04-15,2000-04-22,71.0
2785,"Kravitz, Lenny",I Belong To You,2000-04-22,2000-04-29,71.0
2786,"Kravitz, Lenny",I Belong To You,2000-04-29,2000-05-06,83.0
2787,"Kravitz, Lenny",I Belong To You,2000-05-06,2000-05-13,90.0
2788,"Kravitz, Lenny",I Belong To You,2000-05-13,2000-05-20,90.0
2789,"Kravitz, Lenny",I Belong To You,2000-05-20,2000-05-27,93.0
2790,Kumbia Kings,U Don't Love Me,2000-05-06,2000-05-13,100.0
2791,Kumbia Kings,U Don't Love Me,2000-03-04,2000-03-11,81.0
2792,Kumbia Kings,U Don't Love Me,2000-03-11,2000-03-18,64.0
2793,Kumbia Kings,U Don't Love Me,2000-03-18,2000-03-25,62.0
2794,Kumbia Kings,U Don't Love Me,2000-03-25,2000-04-01,67.0
2795,Kumbia Kings,U Don't Love Me,2000-04-01,2000-04-08,70.0
2796,Kumbia Kings,U Don't Love Me,2000-04-08,2000-04-15,70.0
2797,Kumbia Kings,U Don't Love Me,2000-04-15,2000-04-22,75.0
2798,Kumbia Kings,U Don't Love Me,2000-04-22,2000-04-29,87.0
2799,Kumbia Kings,U Don't Love Me,2000-04-29,2000-05-06,89.0
2800,LFO,I Don't Wanna Kiss You Goodnight,2000-04-15,2000-04-22,63.0
2801,LFO,I Don't Wanna Kiss You Goodnight,2000-04-22,2000-04-29,61.0
2802,LFO,I Don't Wanna Kiss You Goodnight,2000-04-29,2000-05-06,68.0
2803,LFO,I Don't Wanna Kiss You Goodnight,2000-05-06,2000-05-13,73.0
2804,LFO,I Don't Wanna Kiss You Goodnight,2000-05-13,2000-05-20,91.0
2805,LFO,West Side Story,2000-08-05,2000-08-12,96.0
2806,LFO,West Side Story,2000-08-12,2000-08-19,84.0
2807,LFO,West Side Story,2000-08-19,2000-08-26,88.0
2808,LFO,West Side Story,2000-08-26,2000-09-02,96.0
2809,LL Cool J,Imagine That,2000-08-12,2000-08-19,99.0
2810,LL Cool J,Imagine That,2000-08-19,2000-08-26,98.0
2811,"Larrieux, Amel",Get Up,2000-03-04,2000-03-11,100.0
2812,"Larrieux, Amel",Get Up,2000-03-11,2000-03-18,97.0
2813,"Larrieux, Amel",Get Up,2000-03-18,2000-03-25,97.0
2814,"Lawrence, Tracy",Lessons Learned,2000-04-01,2000-04-08,42.0
2815,"Lawrence, Tracy",Lessons Learned,2000-04-08,2000-04-15,40.0
2816,"Lawrence, Tracy",Lessons Learned,2000-04-15,2000-04-22,40.0
2817,"Lawrence, Tracy",Lessons Learned,2000-04-22,2000-04-29,50.0
2818,"Lawrence, Tracy",Lessons Learned,2000-04-29,2000-05-06,66.0
2819,"Lawrence, Tracy",Lessons Learned,2000-05-06,2000-05-13,81.0
2820,"Lawrence, Tracy",Lessons Learned,2000-05-13,2000-05-20,93.0
2821,"Lawrence, Tracy",Lessons Learned,2000-05-20,2000-05-27,94.0
2822,"Lawrence, Tracy",Lessons Learned,2000-05-27,2000-06-03,99.0
2823,"Lawrence, Tracy",Lessons Learned,2000-06-03,2000-06-10,99.0
2824,"Lawrence, Tracy",Lessons Learned,2000-01-29,2000-02-05,80.0
2825,"Lawrence, Tracy",Lessons Learned,2000-06-10,2000-06-17,100.0
2826,"Lawrence, Tracy",Lessons Learned,2000-02-05,2000-02-12,73.0
2827,"Lawrence, Tracy",Lessons Learned,2000-02-12,2000-02-19,61.0
2828,"Lawrence, Tracy",Lessons Learned,2000-02-19,2000-02-26,61.0
2829,"Lawrence, Tracy",Lessons Learned,2000-02-26,2000-03-04,48.0
2830,"Lawrence, Tracy",Lessons Learned,2000-03-04,2000-03-11,48.0
2831,"Lawrence, Tracy",Lessons Learned,2000-03-11,2000-03-18,48.0
2832,"Lawrence, Tracy",Lessons Learned,2000-03-18,2000-03-25,48.0
2833,"Lawrence, Tracy",Lessons Learned,2000-03-25,2000-04-01,44.0
2834,"Levert, Gerald",Mr. Too Damn Good,2000-03-18,2000-03-25,84.0
2835,"Levert, Gerald",Mr. Too Damn Good,2000-03-25,2000-04-01,83.0
2836,"Levert, Gerald",Mr. Too Damn Good,2000-04-01,2000-04-08,83.0
2837,"Levert, Gerald",Mr. Too Damn Good,2000-04-08,2000-04-15,76.0
2838,"Levert, Gerald",Mr. Too Damn Good,2000-04-15,2000-04-22,86.0
2839,"Levert, Gerald",Mr. Too Damn Good,2000-04-22,2000-04-29,86.0
2840,"Levert, Gerald",Mr. Too Damn Good,2000-04-29,2000-05-06,88.0
2841,"Levert, Gerald",Mr. Too Damn Good,2000-05-06,2000-05-13,97.0
2842,"Levert, Gerald",Baby U Are,2000-08-19,2000-08-26,96.0
2843,"Levert, Gerald",Baby U Are,2000-08-26,2000-09-02,89.0
2844,"Levert, Gerald",Baby U Are,2000-09-02,2000-09-09,92.0
2845,"Levert, Gerald",Baby U Are,2000-09-09,2000-09-16,96.0
2846,"Levert, Gerald",Baby U Are,2000-09-16,2000-09-23,96.0
2847,Lil Bow Wow,Bounce With Me,2000-10-21,2000-10-28,27.0
2848,Lil Bow Wow,Bounce With Me,2000-10-28,2000-11-04,27.0
2849,Lil Bow Wow,Bounce With Me,2000-11-04,2000-11-11,36.0
2850,Lil Bow Wow,Bounce With Me,2000-11-11,2000-11-18,40.0
2851,Lil Bow Wow,Bounce With Me,2000-11-18,2000-11-25,53.0
2852,Lil Bow Wow,Bounce With Me,2000-11-25,2000-12-02,61.0
2853,Lil Bow Wow,Bounce With Me,2000-12-02,2000-12-09,69.0
2854,Lil Bow Wow,Bounce With Me,2000-12-09,2000-12-16,80.0
2855,Lil Bow Wow,Bounce With Me,2000-12-16,2000-12-23,90.0
2856,Lil Bow Wow,Bounce With Me,2000-12-23,2000-12-30,99.0
2857,Lil Bow Wow,Bounce With Me,2000-08-19,2000-08-26,48.0
2858,Lil Bow Wow,Bounce With Me,2001-01-13,2001-01-20,100.0
2859,Lil Bow Wow,Bounce With Me,2000-08-26,2000-09-02,35.0
2860,Lil Bow Wow,Bounce With Me,2000-09-02,2000-09-09,24.0
2861,Lil Bow Wow,Bounce With Me,2000-09-09,2000-09-16,24.0
2862,Lil Bow Wow,Bounce With Me,2000-09-16,2000-09-23,20.0
2863,Lil Bow Wow,Bounce With Me,2000-09-23,2000-09-30,20.0
2864,Lil Bow Wow,Bounce With Me,2000-09-30,2000-10-07,20.0
2865,Lil Bow Wow,Bounce With Me,2000-10-07,2000-10-14,20.0
2866,Lil Bow Wow,Bounce With Me,2000-10-14,2000-10-21,22.0
2867,Lil Wayne,Tha Block Is Hot,2000-02-05,2000-02-12,87.0
2868,Lil Wayne,Tha Block Is Hot,2000-02-12,2000-02-19,95.0
2869,Lil Wayne,Tha Block Is Hot,1999-12-04,1999-12-11,99.0
2870,Lil Wayne,Tha Block Is Hot,1999-12-11,1999-12-18,89.0
2871,Lil Wayne,Tha Block Is Hot,1999-12-18,1999-12-25,92.0
2872,Lil Wayne,Tha Block Is Hot,1999-12-25,2000-01-01,84.0
2873,Lil Wayne,Tha Block Is Hot,2000-01-01,2000-01-08,84.0
2874,Lil Wayne,Tha Block Is Hot,2000-01-08,2000-01-15,72.0
2875,Lil Wayne,Tha Block Is Hot,2000-01-15,2000-01-22,81.0
2876,Lil Wayne,Tha Block Is Hot,2000-01-22,2000-01-29,81.0
2877,Lil Wayne,Tha Block Is Hot,2000-01-29,2000-02-05,86.0
2878,Lil' Kim,No Matter What They Say,2000-09-16,2000-09-23,97.0
2879,Lil' Kim,No Matter What They Say,2000-07-15,2000-07-22,80.0
2880,Lil' Kim,No Matter What They Say,2000-07-22,2000-07-29,72.0
2881,Lil' Kim,No Matter What They Say,2000-07-29,2000-08-05,67.0
2882,Lil' Kim,No Matter What They Say,2000-08-05,2000-08-12,60.0
2883,Lil' Kim,No Matter What They Say,2000-08-12,2000-08-19,65.0
2884,Lil' Kim,No Matter What They Say,2000-08-19,2000-08-26,73.0
2885,Lil' Kim,No Matter What They Say,2000-08-26,2000-09-02,81.0
2886,Lil' Kim,No Matter What They Say,2000-09-02,2000-09-09,86.0
2887,Lil' Kim,No Matter What They Say,2000-09-09,2000-09-16,90.0
2888,Lil' Kim,How Many Licks?,2001-01-27,2001-02-03,96.0
2889,Lil' Kim,How Many Licks?,2001-02-03,2001-02-10,96.0
2890,Lil' Kim,How Many Licks?,2000-11-25,2000-12-02,79.0
2891,Lil' Kim,How Many Licks?,2000-12-02,2000-12-09,75.0
2892,Lil' Kim,How Many Licks?,2000-12-09,2000-12-16,77.0
2893,Lil' Kim,How Many Licks?,2000-12-16,2000-12-23,86.0
2894,Lil' Kim,How Many Licks?,2000-12-23,2000-12-30,86.0
2895,Lil' Kim,How Many Licks?,2000-12-30,2001-01-06,89.0
2896,Lil' Kim,How Many Licks?,2001-01-20,2001-01-27,96.0
2897,Lil' Mo,Ta Da,2000-08-12,2000-08-19,100.0
2898,Lil' Mo,Ta Da,2000-08-19,2000-08-26,99.0
2899,Lil' Mo,Ta Da,2000-08-26,2000-09-02,97.0
2900,Lil' Mo,Ta Da,2000-09-02,2000-09-09,97.0
2901,Lil' Mo,Ta Da,2000-09-09,2000-09-16,100.0
2902,Lil' Mo,Ta Da,2000-09-16,2000-09-23,95.0
2903,Lil' Mo,Ta Da,2000-09-23,2000-09-30,99.0
2904,Lil' Zane,Callin' Me,2000-09-30,2000-10-07,59.0
2905,Lil' Zane,Callin' Me,2000-10-07,2000-10-14,67.0
2906,Lil' Zane,Callin' Me,2000-10-14,2000-10-21,84.0
2907,Lil' Zane,Callin' Me,2000-10-21,2000-10-28,95.0
2908,Lil' Zane,Callin' Me,2000-07-29,2000-08-05,83.0
2909,Lil' Zane,Callin' Me,2000-08-05,2000-08-12,89.0
2910,Lil' Zane,Callin' Me,2000-08-12,2000-08-19,57.0
2911,Lil' Zane,Callin' Me,2000-08-19,2000-08-26,40.0
2912,Lil' Zane,Callin' Me,2000-08-26,2000-09-02,34.0
2913,Lil' Zane,Callin' Me,2000-09-02,2000-09-09,21.0
2914,Lil' Zane,Callin' Me,2000-09-09,2000-09-16,33.0
2915,Lil' Zane,Callin' Me,2000-09-16,2000-09-23,46.0
2916,Lil' Zane,Callin' Me,2000-09-23,2000-09-30,45.0
2917,Limp Bizkit,N 2 Gether Now,2000-02-05,2000-02-12,97.0
2918,Limp Bizkit,Re-Arranged,2000-02-05,2000-02-12,88.0
2919,Limp Bizkit,N 2 Gether Now,2000-02-12,2000-02-19,96.0
2920,Limp Bizkit,Re-Arranged,2000-02-12,2000-02-19,89.0
2921,Limp Bizkit,Re-Arranged,2000-02-19,2000-02-26,93.0
2922,Limp Bizkit,Re-Arranged,2000-02-26,2000-03-04,91.0
2923,Limp Bizkit,Re-Arranged,2000-03-04,2000-03-11,91.0
2924,Limp Bizkit,Re-Arranged,2000-03-11,2000-03-18,89.0
2925,Limp Bizkit,Re-Arranged,2000-03-18,2000-03-25,90.0
2926,Limp Bizkit,Re-Arranged,2000-03-25,2000-04-01,93.0
2927,Limp Bizkit,Re-Arranged,2000-04-01,2000-04-08,100.0
2928,Limp Bizkit,N 2 Gether Now,1999-12-04,1999-12-11,94.0
2929,Limp Bizkit,Re-Arranged,1999-12-04,1999-12-11,91.0
2930,Limp Bizkit,N 2 Gether Now,1999-12-11,1999-12-18,88.0
2931,Limp Bizkit,Re-Arranged,1999-12-11,1999-12-18,91.0
2932,Limp Bizkit,N 2 Gether Now,1999-12-18,1999-12-25,85.0
2933,Limp Bizkit,Re-Arranged,1999-12-18,1999-12-25,90.0
2934,Limp Bizkit,N 2 Gether Now,1999-12-25,2000-01-01,78.0
2935,Limp Bizkit,Re-Arranged,1999-12-25,2000-01-01,95.0
2936,Limp Bizkit,N 2 Gether Now,2000-01-01,2000-01-08,78.0
2937,Limp Bizkit,Re-Arranged,2000-01-01,2000-01-08,95.0
2938,Limp Bizkit,N 2 Gether Now,2000-01-08,2000-01-15,73.0
2939,Limp Bizkit,Re-Arranged,2000-01-08,2000-01-15,99.0
2940,Limp Bizkit,N 2 Gether Now,2000-01-15,2000-01-22,84.0
2941,Limp Bizkit,Re-Arranged,2000-01-15,2000-01-22,96.0
2942,Limp Bizkit,N 2 Gether Now,2000-01-22,2000-01-29,86.0
2943,Limp Bizkit,Re-Arranged,2000-01-22,2000-01-29,96.0
2944,Limp Bizkit,N 2 Gether Now,2000-01-29,2000-02-05,90.0
2945,Limp Bizkit,Re-Arranged,2000-01-29,2000-02-05,92.0
2946,Limp Bizkit,Rollin',2001-01-13,2001-01-20,78.0
2947,Limp Bizkit,Rollin',2001-01-20,2001-01-27,80.0
2948,Limp Bizkit,Rollin',2001-01-27,2001-02-03,86.0
2949,Limp Bizkit,Rollin',2001-02-03,2001-02-10,86.0
2950,Limp Bizkit,Rollin',2001-02-10,2001-02-17,91.0
2951,Limp Bizkit,Rollin',2001-02-17,2001-02-24,93.0
2952,Limp Bizkit,Rollin',2001-02-24,2001-03-03,96.0
2953,Limp Bizkit,Rollin',2001-03-03,2001-03-10,100.0
2954,Limp Bizkit,Rollin',2000-11-11,2000-11-18,77.0
2955,Limp Bizkit,Rollin',2000-11-18,2000-11-25,73.0
2956,Limp Bizkit,Rollin',2000-11-25,2000-12-02,72.0
2957,Limp Bizkit,Rollin',2000-12-02,2000-12-09,66.0
2958,Limp Bizkit,Rollin',2000-12-09,2000-12-16,65.0
2959,Limp Bizkit,Rollin',2000-12-16,2000-12-23,65.0
2960,Limp Bizkit,Rollin',2000-12-23,2000-12-30,67.0
2961,Limp Bizkit,Rollin',2000-12-30,2001-01-06,73.0
2962,Limp Bizkit,Rollin',2001-01-06,2001-01-13,74.0
2963,Lonestar,Amazed,1999-08-07,1999-08-14,27.0
2964,Lonestar,Amazed,1999-08-14,1999-08-21,26.0
2965,Lonestar,Amazed,1999-08-21,1999-08-28,24.0
2966,Lonestar,Amazed,1999-08-28,1999-09-04,27.0
2967,Lonestar,Amazed,1999-09-04,1999-09-11,32.0
2968,Lonestar,Amazed,1999-09-11,1999-09-18,33.0
2969,Lonestar,Amazed,1999-09-18,1999-09-25,35.0
2970,Lonestar,Amazed,1999-09-25,1999-10-02,35.0
2971,Lonestar,Amazed,1999-10-02,1999-10-09,40.0
2972,Lonestar,Amazed,1999-10-09,1999-10-16,43.0
2973,Lonestar,Amazed,1999-06-05,1999-06-12,81.0
2974,Lonestar,Amazed,1999-10-16,1999-10-23,50.0
2975,Lonestar,Amazed,1999-06-12,1999-06-19,54.0
2976,Lonestar,Amazed,1999-12-25,2000-01-01,45.0
2977,Lonestar,Amazed,2000-01-01,2000-01-08,45.0
2978,Lonestar,Amazed,2000-01-08,2000-01-15,45.0
2979,Lonestar,Amazed,2000-01-15,2000-01-22,23.0
2980,Lonestar,Amazed,2000-01-22,2000-01-29,17.0
2981,Lonestar,Amazed,2000-01-29,2000-02-05,14.0
2982,Lonestar,Amazed,2000-02-05,2000-02-12,17.0
2983,Lonestar,Amazed,2000-02-12,2000-02-19,18.0
2984,Lonestar,Amazed,2000-02-19,2000-02-26,18.0
2985,Lonestar,Amazed,2000-02-26,2000-03-04,3.0
2986,Lonestar,Amazed,1999-06-19,1999-06-26,44.0
2987,Lonestar,Amazed,2000-03-04,2000-03-11,1.0
2988,Lonestar,Amazed,2000-03-11,2000-03-18,1.0
2989,Lonestar,Amazed,2000-03-18,2000-03-25,2.0
2990,Lonestar,Amazed,2000-03-25,2000-04-01,3.0
2991,Lonestar,Amazed,2000-04-01,2000-04-08,4.0
2992,Lonestar,Amazed,2000-04-08,2000-04-15,4.0
2993,Lonestar,Amazed,2000-04-15,2000-04-22,5.0
2994,Lonestar,Amazed,2000-04-22,2000-04-29,6.0
2995,Lonestar,Amazed,2000-04-29,2000-05-06,8.0
2996,Lonestar,Amazed,2000-05-06,2000-05-13,9.0
2997,Lonestar,Amazed,1999-06-26,1999-07-03,39.0
2998,Lonestar,Amazed,2000-05-13,2000-05-20,10.0
2999,Lonestar,Amazed,2000-05-20,2000-05-27,12.0
3000,Lonestar,Amazed,2000-05-27,2000-06-03,15.0
3001,Lonestar,Amazed,2000-06-03,2000-06-10,20.0
3002,Lonestar,Amazed,2000-06-10,2000-06-17,22.0
3003,Lonestar,Amazed,2000-06-17,2000-06-24,22.0
3004,Lonestar,Amazed,2000-06-24,2000-07-01,25.0
3005,Lonestar,Amazed,2000-07-01,2000-07-08,26.0
3006,Lonestar,Amazed,2000-07-08,2000-07-15,31.0
3007,Lonestar,Amazed,2000-07-15,2000-07-22,32.0
3008,Lonestar,Amazed,1999-07-03,1999-07-10,38.0
3009,Lonestar,Amazed,2000-07-22,2000-07-29,37.0
3010,Lonestar,Amazed,2000-07-29,2000-08-05,42.0
3011,Lonestar,Amazed,2000-08-05,2000-08-12,42.0
3012,Lonestar,Amazed,2000-08-12,2000-08-19,45.0
3013,Lonestar,Amazed,2000-08-19,2000-08-26,50.0
3014,Lonestar,Amazed,1999-07-10,1999-07-17,33.0
3015,Lonestar,Amazed,1999-07-17,1999-07-24,29.0
3016,Lonestar,Amazed,1999-07-24,1999-07-31,29.0
3017,Lonestar,Amazed,1999-07-31,1999-08-07,32.0
3018,Lonestar,Smile,2000-02-19,2000-02-26,39.0
3019,Lonestar,Smile,2000-02-26,2000-03-04,43.0
3020,Lonestar,Smile,2000-03-04,2000-03-11,41.0
3021,Lonestar,Smile,2000-03-11,2000-03-18,43.0
3022,Lonestar,Smile,2000-03-18,2000-03-25,45.0
3023,Lonestar,Smile,2000-03-25,2000-04-01,50.0
3024,Lonestar,Smile,2000-04-01,2000-04-08,58.0
3025,Lonestar,Smile,2000-04-08,2000-04-15,67.0
3026,Lonestar,Smile,2000-04-15,2000-04-22,78.0
3027,Lonestar,Smile,2000-04-22,2000-04-29,85.0
3028,Lonestar,Smile,1999-12-18,1999-12-25,89.0
3029,Lonestar,Smile,2000-04-29,2000-05-06,91.0
3030,Lonestar,Smile,1999-12-25,2000-01-01,80.0
3031,Lonestar,Smile,2000-01-01,2000-01-08,80.0
3032,Lonestar,Smile,2000-01-08,2000-01-15,80.0
3033,Lonestar,Smile,2000-01-15,2000-01-22,65.0
3034,Lonestar,Smile,2000-01-22,2000-01-29,47.0
3035,Lonestar,Smile,2000-01-29,2000-02-05,44.0
3036,Lonestar,Smile,2000-02-05,2000-02-12,42.0
3037,Lonestar,Smile,2000-02-12,2000-02-19,39.0
3038,Lonestar,What About Now,2000-08-12,2000-08-19,34.0
3039,Lonestar,What About Now,2000-08-19,2000-08-26,30.0
3040,Lonestar,What About Now,2000-08-26,2000-09-02,30.0
3041,Lonestar,What About Now,2000-09-02,2000-09-09,35.0
3042,Lonestar,What About Now,2000-09-09,2000-09-16,36.0
3043,Lonestar,What About Now,2000-09-16,2000-09-23,37.0
3044,Lonestar,What About Now,2000-09-23,2000-09-30,43.0
3045,Lonestar,What About Now,2000-09-30,2000-10-07,54.0
3046,Lonestar,What About Now,2000-10-07,2000-10-14,60.0
3047,Lonestar,What About Now,2000-10-14,2000-10-21,61.0
3048,Lonestar,What About Now,2000-06-10,2000-06-17,78.0
3049,Lonestar,What About Now,2000-10-21,2000-10-28,69.0
3050,Lonestar,What About Now,2000-06-17,2000-06-24,72.0
3051,Lonestar,What About Now,2000-06-24,2000-07-01,66.0
3052,Lonestar,What About Now,2000-07-01,2000-07-08,64.0
3053,Lonestar,What About Now,2000-07-08,2000-07-15,56.0
3054,Lonestar,What About Now,2000-07-15,2000-07-22,50.0
3055,Lonestar,What About Now,2000-07-22,2000-07-29,47.0
3056,Lonestar,What About Now,2000-07-29,2000-08-05,39.0
3057,Lonestar,What About Now,2000-08-05,2000-08-12,37.0
3058,"Lopez, Jennifer",Feelin' Good,2000-04-22,2000-04-29,79.0
3059,"Lopez, Jennifer",Feelin' Good,2000-04-29,2000-05-06,96.0
3060,"Lopez, Jennifer",Feelin' Good,2000-05-20,2000-05-27,64.0
3061,"Lopez, Jennifer",Feelin' Good,2000-05-27,2000-06-03,74.0
3062,"Lopez, Jennifer",Feelin' Good,2000-06-03,2000-06-10,73.0
3063,"Lopez, Jennifer",Feelin' Good,2000-06-10,2000-06-17,79.0
3064,"Lopez, Jennifer",Feelin' Good,2000-06-17,2000-06-24,82.0
3065,"Lopez, Jennifer",Feelin' Good,2000-06-24,2000-07-01,96.0
3066,"Lopez, Jennifer",Feelin' Good,2000-02-19,2000-02-26,79.0
3067,"Lopez, Jennifer",Feelin' Good,2000-02-26,2000-03-04,79.0
3068,"Lopez, Jennifer",Feelin' Good,2000-03-04,2000-03-11,66.0
3069,"Lopez, Jennifer",Feelin' Good,2000-03-11,2000-03-18,54.0
3070,"Lopez, Jennifer",Feelin' Good,2000-03-18,2000-03-25,54.0
3071,"Lopez, Jennifer",Feelin' Good,2000-03-25,2000-04-01,54.0
3072,"Lopez, Jennifer",Feelin' Good,2000-04-01,2000-04-08,54.0
3073,"Lopez, Jennifer",Feelin' Good,2000-04-08,2000-04-15,51.0
3074,"Lopez, Jennifer",Feelin' Good,2000-04-15,2000-04-22,61.0
3075,"Loveless, Patty",That's The Kind Of Mood I'm In,2000-11-18,2000-11-25,71.0
3076,"Loveless, Patty",That's The Kind Of Mood I'm In,2000-11-25,2000-12-02,71.0
3077,"Loveless, Patty",That's The Kind Of Mood I'm In,2000-12-02,2000-12-09,72.0
3078,"Loveless, Patty",That's The Kind Of Mood I'm In,2000-12-09,2000-12-16,85.0
3079,"Loveless, Patty",That's The Kind Of Mood I'm In,2000-12-16,2000-12-23,91.0
3080,"Loveless, Patty",That's The Kind Of Mood I'm In,2000-09-16,2000-09-23,98.0
3081,"Loveless, Patty",That's The Kind Of Mood I'm In,2000-09-23,2000-09-30,93.0
3082,"Loveless, Patty",That's The Kind Of Mood I'm In,2000-09-30,2000-10-07,93.0
3083,"Loveless, Patty",That's The Kind Of Mood I'm In,2000-10-07,2000-10-14,93.0
